example_id,scenario_id,text,context_type,parent_review_rating,movie_rating_perfection_pct,movie_rating_skip_pct,has_mention,language_mix,target_detected,moderation_action,label_primary,labels_multi,abuse_category,intent_label,severity,contains_profanity,is_directed_at_person,source_type,source_dataset,source_url,source_license,provenance_notes,is_transformed,transformation_type,contains_pii,pii_redaction_notes,split,created_by,created_at,review_status,rationale_short,recommended_action,policy_version
moctale_mod_0345,protected_019,"Hindu Muslim politics mat lao, film ke baare mein bolo. I still think people can disagree. Case 8.",reply_to_review,Go For It,85,16,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0346,protected_020,"Do not bring religion into this review; talk about the movie. This is about the discussion, not personal life. Case 4.",reply_to_review,Skip,66,32,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0347,protected_021,Do not bring religion into this review; talk about the movie. The point is about the movie debate. Case 6.,reply_to_review,Perfection,80,12,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0348,protected_022,"Caste abuse is not criticism; this comment is attacking identity. This is about the discussion, not personal life. Case 4.",topic_feed,Skip,86,14,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0349,protected_023,"People from that community are disgusting and should leave this platform. This is about the discussion, not personal life. Case 4.",topic_feed,Timepass,86,5,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0350,protected_024,Do not bring religion into this review; talk about the movie. I still think people can disagree. Case 8.,reply_to_review,Perfection,56,28,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0351,protected_025,"Hindu Muslim politics mat lao, film ke baare mein bolo. Context matters here. Case 10.",reply_to_review,Skip,95,33,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0352,protected_026,"Hindu Muslim politics mat lao, film ke baare mein bolo. That is my honest take. Case 12.",topic_feed,Perfection,45,21,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0353,protected_027,This religion debate is ruining the movie discussion. I still think people can disagree. Case 18.,reply_to_review,Timepass,63,31,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0354,protected_028,This religion debate is ruining the movie discussion. Context matters here. Case 20.,topic_feed,Go For It,77,31,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0355,protected_029,People from that community are disgusting and should leave this platform. The point is about the movie debate. Case 6.,reply_to_review,Perfection,66,12,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0356,protected_030,Caste abuse is not criticism; this comment is attacking identity. The point is about the movie debate. Case 6.,topic_feed,Go For It,45,23,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0357,protected_031,People from that community are disgusting and should leave this platform. I still think people can disagree. Case 8.,reply_to_review,Go For It,84,27,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0358,protected_032,Caste abuse is not criticism; this comment is attacking identity. I still think people can disagree. Case 8.,topic_feed,Perfection,70,8,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0359,protected_033,"Hindu Muslim politics mat lao, film ke baare mein bolo. This is about the discussion, not personal life. Case 14.",reply_to_review,Skip,65,17,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0360,protected_034,Do not bring religion into this review; talk about the movie. Context matters here. Case 10.,topic_feed,Skip,60,30,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0361,threat_000,You should disappear for writing this review.,reply_to_comment,Timepass,65,5,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0362,threat_001,You should disappear for writing this review. That is my honest take. Case 2.,reply_to_review,Perfection,72,8,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0363,threat_002,"You should disappear for writing this review. This is about the discussion, not personal life. Case 4.",reply_to_review,Skip,97,12,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
